order_id|customer_id|order_timestamp|order_status|sales_channel|currency_code|order_total
842|147|2026-03-19 19:03:00|Completed|Direct|USD|4253.38
843|10|2026-01-31 11:15:00|Completed|Digital|USD|8968.20
844|81|2025-05-09 13:09:00|Shipped|Direct|USD|4039.19
845|97|2025-04-18 21:13:00|Completed|Partner|USD|531.53
846|115|2025-06-06 00:39:00|Pending|Direct|USD|11305.81
847|89|2026-04-23 04:07:00|Completed|Digital|USD|2247.00
848|191|2025-10-02 04:56:00|Completed|Direct|USD|5487.75
849|157|2026-04-08 05:25:00|Completed|Digital|USD|8855.78
850|99|2025-12-30 11:39:00|Completed|Direct|USD|10294.55
851|104|2025-03-13 00:23:00|Completed|Direct|USD|6991.85
852|102|2025-02-07 17:19:00|Shipped|Partner|USD|11846.14
853|4|2025-10-15 04:48:00|Completed|Direct|USD|446.00
854|39|2025-07-07 12:53:00|Shipped|Partner|USD|671.40
855|17|2026-08-15 08:34:00|Shipped|Direct|USD|17090.90
856|22|2026-01-08 16:28:00|Completed|Digital|USD|10093.58
857|103|2026-07-29 19:28:00|Completed|Direct|USD|19852.45
858|125|2026-03-11 17:09:00|Completed|Partner|USD|11171.60
859|62|2026-02-20 05:42:00|Completed|Partner|USD|3832.50
860|35|2026-02-23 13:16:00|Completed|Digital|USD|3821.75
861|71|2026-02-04 08:51:00|Shipped|Digital|USD|5763.12
862|38|2025-12-26 19:54:00|Completed|Digital|USD|10840.61
863|57|2025-10-19 18:17:00|Completed|Direct|USD|779.88
864|148|2025-10-19 20:15:00|Completed|Digital|USD|751.95
865|133|2026-03-05 03:37:00|Pending|Direct|USD|4061.70
866|191|2025-08-14 00:22:00|Shipped|Direct|USD|6509.11
867|157|2025-11-10 15:08:00|Pending|Direct|USD|5566.05
868|63|2026-01-25 22:15:00|Completed|Direct|USD|5261.70
869|130|2025-06-13 13:21:00|Pending|Digital|USD|1003.50
870|46|2025-01-10 13:54:00|Completed|Direct|USD|16410.90
871|141|2025-03-09 21:21:00|Completed|Digital|USD|4550.18
872|149|2025-02-11 15:35:00|Completed|Direct|USD|14947.57
873|151|2025-05-07 08:41:00|Pending|Direct|USD|18448.16
874|194|2025-07-14 07:49:00|Completed|Direct|USD|14852.87
875|31|2025-01-25 01:41:00|Shipped|Partner|USD|18145.90
876|25|2026-05-14 23:39:00|Completed|Direct|USD|12048.05
877|50|2025-11-24 00:58:00|Completed|Direct|USD|9777.79
878|193|2026-08-17 15:13:00|Shipped|Direct|USD|14051.05
879|17|2026-01-20 03:13:00|Pending|Direct|USD|12264.16
880|172|2025-09-20 08:01:00|Completed|Partner|USD|12872.10
881|194|2026-07-17 19:59:00|Pending|Partner|USD|1990.20
882|121|2026-01-31 17:06:00|Completed|Direct|USD|2505.38
883|2|2025-10-14 07:35:00|Completed|Digital|USD|8555.73
884|114|2025-07-07 01:44:00|Pending|Digital|USD|16848.60
885|36|2025-07-03 17:32:00|Completed|Direct|USD|17536.53
886|111|2026-06-03 09:57:00|Completed|Direct|USD|5039.80
887|181|2025-11-19 20:11:00|Completed|Direct|USD|2311.63
888|139|2025-02-06 22:01:00|Completed|Partner|USD|13167.15
889|32|2025-06-22 22:09:00|Pending|Partner|USD|13187.00
890|130|2025-04-05 09:36:00|Completed|Partner|USD|12854.25
891|187|2026-05-10 02:26:00|Shipped|Digital|USD|9408.75
892|160|2025-10-12 21:37:00|Completed|Digital|USD|6620.70
893|178|2026-03-27 06:30:00|Completed|Digital|USD|2427.20
894|66|2026-02-22 07:22:00|Completed|Direct|USD|4550.18
895|47|2025-03-31 15:16:00|Completed|Partner|USD|10032.20
896|34|2026-03-04 14:12:00|Completed|Partner|USD|15231.26
897|76|2026-08-13 13:21:00|Completed|Digital|USD|2619.00
898|171|2026-01-19 04:49:00|Shipped|Digital|USD|16840.40
899|188|2026-01-01 09:19:00|Pending|Partner|USD|7274.30
900|54|2026-07-21 08:16:00|Completed|Direct|USD|12232.50
901|178|2026-06-09 04:39:00|Pending|Direct|USD|1557.00
902|187|2026-02-01 20:35:00|Shipped|Digital|USD|8811.75
903|130|2025-01-22 03:05:00|Completed|Direct|USD|10225.54
904|80|2026-04-29 18:46:00|Shipped|Digital|USD|4256.65
905|98|2025-03-24 18:27:00|Completed|Direct|USD|5725.55
906|75|2025-08-11 23:02:00|Pending|Digital|USD|22436.38
907|160|2026-01-27 04:35:00|Completed|Digital|USD|3676.75
908|34|2026-08-05 17:44:00|Completed|Digital|USD|2783.25
909|113|2025-09-16 17:20:00|Completed|Direct|USD|3780.38
910|2|2026-04-25 18:01:00|Completed|Partner|USD|5851.75
911|7|2026-01-15 19:11:00|Completed|Digital|USD|129.75
912|66|2026-05-07 19:45:00|Pending|Partner|USD|15121.25
913|12|2026-02-02 16:21:00|Pending|Direct|USD|7541.85
914|60|2025-05-12 12:29:00|Shipped|Partner|USD|15431.06
915|45|2026-08-11 12:22:00|Completed|Partner|USD|18661.50
916|46|2026-08-11 20:59:00|Completed|Direct|USD|4090.60
917|69|2026-08-14 04:22:00|Pending|Digital|USD|1855.35
918|180|2026-03-11 18:12:00|Completed|Digital|USD|9675.66
919|14|2025-02-04 22:49:00|Shipped|Partner|USD|17264.80
920|152|2026-04-28 20:15:00|Completed|Direct|USD|5549.81
921|145|2025-03-09 20:28:00|Pending|Direct|USD|3992.63
922|40|2026-04-18 22:05:00|Pending|Direct|USD|3342.00
923|48|2026-03-21 02:35:00|Pending|Partner|USD|8830.45
924|15|2026-05-11 02:40:00|Completed|Direct|USD|10900.89
925|58|2025-11-16 19:41:00|Completed|Digital|USD|13977.99
926|189|2026-02-17 03:02:00|Completed|Digital|USD|11017.39
927|66|2025-02-17 17:20:00|Completed|Digital|USD|8757.55
928|103|2025-12-06 18:49:00|Completed|Direct|USD|7290.20
929|145|2026-07-09 14:05:00|Completed|Direct|USD|7903.51
930|190|2026-03-22 08:08:00|Pending|Partner|USD|9866.96
931|183|2026-02-21 08:55:00|Completed|Direct|USD|7134.65
932|133|2026-08-07 10:14:00|Shipped|Direct|USD|8999.56
933|37|2025-12-25 18:31:00|Completed|Partner|USD|12045.94
934|187|2026-07-26 10:38:00|Completed|Digital|USD|10187.35
935|198|2025-04-20 10:06:00|Pending|Partner|USD|3371.63
936|180|2025-07-16 17:04:00|Completed|Direct|USD|8349.21
937|70|2025-05-05 13:35:00|Completed|Partner|USD|11690.18
938|97|2025-07-03 19:21:00|Shipped|Digital|USD|2965.00
939|41|2026-03-18 21:31:00|Pending|Partner|USD|5141.99
940|53|2025-10-13 05:48:00|Completed|Direct|USD|6329.55
941|109|2025-11-23 20:58:00|Pending|Partner|USD|6091.95
942|71|2025-08-24 00:22:00|Completed|Digital|USD|5423.25
943|157|2025-10-07 18:59:00|Completed|Direct|USD|459.90
944|85|2025-05-03 07:54:00|Shipped|Digital|USD|784.94
945|119|2025-07-11 12:23:00|Shipped|Partner|USD|2262.83
946|116|2026-04-24 01:07:00|Pending|Digital|USD|11415.01
947|58|2025-12-22 18:20:00|Completed|Direct|USD|7718.40
948|58|2025-08-17 19:34:00|Completed|Direct|USD|11398.50
949|194|2025-02-09 23:15:00|Completed|Partner|USD|3394.80
950|60|2026-08-12 08:09:00|Completed|Direct|USD|11219.66
951|33|2025-05-13 04:11:00|Pending|Partner|USD|6012.48
952|91|2026-07-13 02:27:00|Pending|Direct|USD|3050.00
953|157|2025-07-09 01:30:00|Completed|Direct|USD|5761.31
954|60|2025-02-25 01:52:00|Shipped|Digital|USD|12976.81
955|112|2025-05-05 12:05:00|Pending|Direct|USD|3240.63
956|115|2025-12-27 11:28:00|Shipped|Digital|USD|18316.35
957|181|2025-08-08 19:33:00|Pending|Partner|USD|15858.00
958|113|2026-04-25 18:44:00|Completed|Partner|USD|1040.25
959|109|2025-08-23 22:29:00|Completed|Partner|USD|12863.33
960|17|2026-02-23 05:35:00|Shipped|Partner|USD|3341.88
961|44|2026-05-26 12:34:00|Pending|Digital|USD|2062.50
962|171|2026-07-21 14:54:00|Shipped|Direct|USD|11640.18
963|4|2026-05-13 08:30:00|Shipped|Direct|USD|9613.75
964|141|2026-04-13 05:11:00|Completed|Direct|USD|8354.25
965|186|2025-10-28 13:17:00|Completed|Partner|USD|13751.48
966|118|2025-11-13 16:19:00|Pending|Partner|USD|3142.80
967|72|2026-05-23 01:48:00|Completed|Digital|USD|4546.40
968|170|2025-11-22 15:58:00|Completed|Digital|USD|8031.00
969|157|2025-10-27 12:29:00|Completed|Digital|USD|4771.89
970|41|2025-08-14 00:59:00|Shipped|Partner|USD|12829.31
971|44|2026-03-05 12:57:00|Completed|Digital|USD|3038.00
972|18|2025-11-15 14:01:00|Completed|Direct|USD|1098.00
973|62|2025-10-07 03:35:00|Completed|Partner|USD|13916.25
974|128|2025-05-27 21:09:00|Shipped|Digital|USD|237.25
975|1|2025-06-12 01:41:00|Pending|Partner|USD|10058.15
976|57|2026-05-03 14:13:00|Pending|Partner|USD|7919.25
977|23|2025-10-04 22:47:00|Completed|Digital|USD|6274.62
978|62|2026-06-25 01:17:00|Pending|Direct|USD|3274.91
979|23|2025-08-31 07:04:00|Pending|Digital|USD|17093.00
980|1|2025-02-24 19:18:00|Pending|Direct|USD|10291.66
981|17|2026-01-22 12:45:00|Completed|Direct|USD|11603.68
982|12|2026-05-20 13:40:00|Pending|Partner|USD|6351.85
983|189|2025-10-29 06:16:00|Shipped|Direct|USD|5448.63
984|132|2025-01-21 21:25:00|Completed|Digital|USD|12882.16
985|172|2026-01-19 16:52:00|Completed|Direct|USD|992.59
986|195|2025-03-29 12:13:00|Completed|Digital|USD|4237.89
987|88|2025-07-03 08:23:00|Completed|Digital|USD|7389.43
988|18|2026-04-18 09:30:00|Pending|Digital|USD|2354.25
989|188|2026-01-27 21:01:00|Completed|Digital|USD|14998.18
990|127|2025-01-25 20:40:00|Completed|Direct|USD|7288.65
991|136|2025-07-20 08:16:00|Completed|Partner|USD|11486.51
992|113|2025-06-27 20:00:00|Pending|Direct|USD|18107.06
993|27|2026-07-02 01:32:00|Completed|Direct|USD|13730.81
994|64|2025-08-07 10:13:00|Shipped|Partner|USD|9883.78
995|86|2025-12-04 11:55:00|Completed|Partner|USD|1533.00
996|103|2025-07-11 15:40:00|Pending|Partner|USD|2479.43
997|170|2025-07-26 03:04:00|Completed|Partner|USD|1446.00
998|117|2025-01-20 03:51:00|Completed|Direct|USD|8337.00
999|192|2026-01-12 14:31:00|Shipped|Digital|USD|4891.50
1000|60|2026-04-19 23:24:00|Shipped|Partner|USD|7495.55
1001|169|2025-02-28 17:04:00|Completed|Partner|USD|1968.60
1002|32|2026-07-20 10:36:00|Completed|Digital|USD|11349.80
1003|29|2025-09-21 05:00:00|Completed|Direct|USD|19885.10
1004|185|2026-06-27 02:13:00|Completed|Digital|USD|1051.45
1005|83|2026-07-13 02:56:00|Shipped|Partner|USD|5878.13
1006|19|2025-09-18 17:08:00|Pending|Partner|USD|8632.00
1007|188|2026-08-16 23:49:00|Completed|Direct|USD|11182.78
1008|106|2026-02-05 08:51:00|Completed|Digital|USD|881.36
1009|115|2025-05-14 13:59:00|Completed|Direct|USD|5212.00
1010|50|2026-06-04 16:15:00|Completed|Direct|USD|13563.83
1011|133|2026-05-21 11:37:00|Completed|Direct|USD|10935.09
1012|188|2026-07-19 23:13:00|Shipped|Partner|USD|908.25
1013|194|2025-01-10 09:33:00|Completed|Digital|USD|7348.50
1014|160|2026-04-03 18:09:00|Shipped|Partner|USD|3634.24
1015|175|2025-08-24 12:42:00|Completed|Digital|USD|1533.00
1016|139|2025-01-24 02:03:00|Completed|Partner|USD|13330.50
1017|104|2026-07-20 06:10:00|Completed|Direct|USD|9739.14
1018|1|2025-12-01 22:37:00|Completed|Digital|USD|3428.25
1019|127|2026-07-26 06:55:00|Pending|Digital|USD|10881.85
1020|68|2026-05-13 05:57:00|Completed|Direct|USD|13505.10
1021|95|2025-10-09 14:00:00|Completed|Digital|USD|15804.10
1022|105|2025-05-05 01:45:00|Completed|Digital|USD|10268.75
1023|111|2026-05-06 01:03:00|Shipped|Direct|USD|6266.81
1024|77|2025-02-07 03:38:00|Completed|Direct|USD|6237.30
1025|126|2025-11-05 18:58:00|Shipped|Partner|USD|3479.76
1026|175|2025-03-20 16:42:00|Pending|Direct|USD|3595.50
1027|122|2025-07-28 11:23:00|Completed|Digital|USD|9957.00
1028|33|2025-06-29 13:05:00|Completed|Digital|USD|4223.90
1029|44|2026-07-15 01:44:00|Completed|Partner|USD|20664.19
1030|132|2025-02-21 07:44:00|Completed|Direct|USD|1979.70
1031|199|2026-04-04 09:04:00|Pending|Partner|USD|8060.63
1032|8|2025-08-06 11:06:00|Completed|Direct|USD|8681.05
1033|75|2026-06-02 09:20:00|Completed|Partner|USD|18192.26
1034|37|2026-03-13 15:27:00|Completed|Direct|USD|22083.01
1035|154|2025-05-29 08:57:00|Completed|Direct|USD|12890.38
1036|83|2025-11-08 18:24:00|Completed|Direct|USD|16068.76
1037|119|2025-08-03 00:03:00|Pending|Digital|USD|2624.00
1038|86|2026-07-21 18:08:00|Pending|Direct|USD|18736.81
1039|64|2025-04-22 12:35:00|Completed|Partner|USD|6779.33
1040|138|2026-01-15 12:09:00|Pending|Partner|USD|6648.86
1041|38|2025-04-04 04:32:00|Completed|Partner|USD|5617.50
1042|58|2025-03-26 01:39:00|Completed|Direct|USD|6066.90
1043|100|2025-09-28 16:09:00|Completed|Partner|USD|1334.25
1044|176|2025-01-01 10:21:00|Completed|Digital|USD|10121.53
1045|77|2025-11-03 06:38:00|Completed|Digital|USD|5848.75
1046|120|2025-09-08 09:39:00|Shipped|Direct|USD|16208.25
1047|187|2025-07-25 02:37:00|Pending|Direct|USD|5976.16
1048|53|2025-09-08 01:07:00|Completed|Digital|USD|21817.50
1049|159|2026-05-27 20:40:00|Pending|Direct|USD|5699.25
1050|80|2025-07-12 02:50:00|Completed|Direct|USD|881.66
1051|120|2026-04-05 23:14:00|Completed|Digital|USD|11092.94
1052|84|2025-10-21 19:33:00|Pending|Direct|USD|8587.63
1053|117|2025-07-05 11:25:00|Completed|Direct|USD|13305.95
1054|114|2025-10-07 06:06:00|Completed|Direct|USD|7419.95
1055|63|2025-06-23 15:44:00|Completed|Direct|USD|1022.00
1056|181|2025-09-13 18:00:00|Shipped|Partner|USD|3085.43
1057|54|2025-08-10 03:14:00|Pending|Digital|USD|27205.93
1058|2|2025-02-07 18:48:00|Pending|Digital|USD|3633.00
1059|38|2025-07-27 07:47:00|Pending|Partner|USD|3855.90
1060|165|2025-01-20 05:14:00|Pending|Partner|USD|14491.60
1061|156|2025-09-03 02:40:00|Completed|Direct|USD|13406.13
1062|184|2025-12-03 19:49:00|Completed|Direct|USD|2644.08
1063|184|2025-11-20 01:35:00|Completed|Direct|USD|2479.50
1064|100|2025-07-16 11:08:00|Completed|Digital|USD|7493.59
1065|36|2026-05-10 14:57:00|Shipped|Digital|USD|15236.90
1066|93|2026-03-22 03:45:00|Pending|Digital|USD|21129.38
1067|4|2026-02-13 22:48:00|Completed|Direct|USD|6741.00
1068|107|2025-11-07 21:52:00|Completed|Partner|USD|9048.00
1069|65|2025-06-24 14:58:00|Completed|Digital|USD|11694.85
1070|127|2025-08-24 08:33:00|Completed|Partner|USD|24915.13
1071|122|2025-06-21 22:30:00|Shipped|Direct|USD|2150.10
1072|98|2025-10-24 07:52:00|Shipped|Partner|USD|815.85
1073|83|2025-09-16 16:38:00|Shipped|Digital|USD|5968.50
1074|27|2025-07-13 17:39:00|Completed|Direct|USD|2062.50
1075|189|2025-09-26 01:00:00|Completed|Direct|USD|13063.01
1076|32|2026-03-03 13:40:00|Completed|Partner|USD|8270.25
1077|17|2025-01-27 01:50:00|Completed|Digital|USD|11890.36
1078|197|2026-06-05 21:17:00|Completed|Digital|USD|9217.69
1079|89|2025-12-19 23:10:00|Completed|Partner|USD|4805.86
1080|68|2026-02-22 22:44:00|Pending|Digital|USD|5700.83
1081|86|2026-08-16 19:22:00|Completed|Direct|USD|2717.00
1082|156|2026-01-24 03:01:00|Shipped|Partner|USD|3515.22
1083|45|2026-07-16 18:39:00|Shipped|Direct|USD|6692.69
1084|92|2025-10-25 03:19:00|Pending|Digital|USD|16006.10
1085|156|2025-05-14 12:59:00|Completed|Partner|USD|7743.84
1086|11|2025-07-25 14:27:00|Shipped|Partner|USD|8392.70
1087|88|2025-10-18 19:39:00|Completed|Digital|USD|1698.00
1088|150|2025-07-02 06:29:00|Completed|Digital|USD|6765.00
1089|76|2025-09-23 00:06:00|Completed|Digital|USD|6792.75
1090|183|2025-06-15 10:03:00|Pending|Direct|USD|8763.00
1091|4|2026-07-28 11:11:00|Shipped|Partner|USD|17876.72
1092|128|2025-10-18 15:17:00|Completed|Digital|USD|4153.27
1093|107|2026-07-11 17:36:00|Pending|Direct|USD|5387.25
1094|159|2025-05-07 09:28:00|Shipped|Partner|USD|22027.54
1095|22|2025-06-25 01:19:00|Completed|Partner|USD|6401.80
1096|133|2026-07-20 13:17:00|Completed|Partner|USD|4259.89
1097|123|2026-04-17 01:48:00|Pending|Direct|USD|8404.63
1098|81|2025-03-12 16:27:00|Completed|Digital|USD|10052.23
1099|193|2025-09-07 06:01:00|Completed|Direct|USD|923.95
1100|62|2025-04-02 02:20:00|Completed|Partner|USD|11235.61
1101|151|2025-07-16 06:51:00|Completed|Partner|USD|22592.70
1102|106|2026-01-15 03:14:00|Completed|Partner|USD|11907.39
1103|18|2026-03-07 04:53:00|Shipped|Direct|USD|15848.10
1104|1|2026-02-01 10:36:00|Completed|Partner|USD|2015.76
1105|161|2025-05-08 06:52:00|Shipped|Direct|USD|5238.50
1106|168|2026-02-17 17:44:00|Completed|Partner|USD|2997.56
1107|37|2025-08-29 09:16:00|Completed|Partner|USD|1637.50
1108|14|2026-07-25 20:42:00|Completed|Digital|USD|9838.84
1109|99|2025-04-15 13:47:00|Shipped|Digital|USD|987.29
1110|24|2025-04-30 17:20:00|Shipped|Digital|USD|7499.90
1111|120|2026-04-09 21:12:00|Shipped|Direct|USD|4180.75
1112|158|2025-01-25 20:03:00|Pending|Digital|USD|6997.13
1113|70|2025-01-28 00:24:00|Pending|Digital|USD|6619.13
1114|100|2025-07-20 04:35:00|Pending|Digital|USD|8331.04
1115|58|2025-07-05 18:00:00|Pending|Partner|USD|9752.07
1116|52|2026-02-24 22:20:00|Pending|Digital|USD|12862.38
1117|53|2026-06-26 23:52:00|Completed|Digital|USD|8344.30
1118|96|2026-01-04 17:56:00|Completed|Direct|USD|14557.21
1119|129|2025-05-29 14:59:00|Completed|Direct|USD|945.45
1120|88|2025-03-18 02:33:00|Completed|Digital|USD|2281.50
1121|199|2026-01-14 14:52:00|Completed|Direct|USD|15234.95
1122|109|2026-02-22 07:38:00|Pending|Digital|USD|14653.40
1123|175|2026-06-13 14:21:00|Completed|Digital|USD|16446.80
1124|25|2025-09-18 17:50:00|Pending|Partner|USD|16792.45
1125|107|2026-01-31 00:22:00|Completed|Digital|USD|10644.58
1126|195|2025-06-25 14:58:00|Shipped|Digital|USD|1959.60
1127|51|2026-04-24 23:13:00|Completed|Direct|USD|4639.09
1128|173|2025-01-24 07:18:00|Shipped|Digital|USD|8994.45
1129|1|2025-04-07 18:14:00|Pending|Partner|USD|3151.50
1130|133|2025-10-03 04:09:00|Completed|Partner|USD|6708.53
1131|124|2025-08-24 06:14:00|Shipped|Digital|USD|2251.49
1132|76|2025-08-12 15:07:00|Shipped|Digital|USD|7161.35
1133|15|2025-02-07 10:40:00|Pending|Direct|USD|1030.59
1134|113|2025-12-29 14:22:00|Completed|Partner|USD|6397.59
1135|152|2026-08-19 04:09:00|Shipped|Partner|USD|3111.00
1136|21|2026-04-10 15:45:00|Pending|Partner|USD|16166.13
1137|19|2025-05-03 00:14:00|Completed|Direct|USD|4986.75
1138|138|2025-05-12 20:04:00|Completed|Partner|USD|6989.41
1139|103|2025-08-14 10:46:00|Pending|Partner|USD|2457.60
1140|85|2025-07-27 07:08:00|Completed|Direct|USD|10719.15
1141|75|2025-04-02 21:03:00|Shipped|Partner|USD|20767.98
1142|21|2026-04-03 03:39:00|Pending|Direct|USD|7976.29
1143|199|2025-11-11 12:46:00|Completed|Partner|USD|7605.00
1144|167|2025-04-15 18:35:00|Completed|Direct|USD|5711.12
1145|172|2025-02-08 04:48:00|Pending|Direct|USD|5220.00
1146|44|2025-10-06 07:42:00|Completed|Digital|USD|4090.63
1147|174|2026-03-29 13:18:00|Shipped|Partner|USD|12252.13
1148|164|2025-09-06 23:33:00|Completed|Digital|USD|3759.75
1149|40|2025-08-25 05:19:00|Shipped|Direct|USD|13151.50
1150|198|2026-03-01 21:23:00|Completed|Partner|USD|9182.41
1151|133|2025-12-01 16:53:00|Completed|Partner|USD|4450.51
1152|94|2025-02-03 17:17:00|Completed|Digital|USD|7754.07
1153|65|2026-01-17 10:17:00|Pending|Direct|USD|3506.59
1154|100|2026-03-15 01:44:00|Pending|Partner|USD|9589.88
1155|155|2025-03-16 11:03:00|Completed|Direct|USD|8250.32
1156|49|2025-09-03 06:38:00|Pending|Digital|USD|2771.85
1157|19|2026-07-27 23:18:00|Shipped|Partner|USD|18039.05
1158|50|2025-10-04 10:07:00|Completed|Digital|USD|9929.76
1159|162|2025-11-27 04:13:00|Completed|Direct|USD|7585.25
1160|36|2025-11-01 17:27:00|Completed|Direct|USD|1116.90
1161|13|2025-01-05 12:12:00|Shipped|Partner|USD|7999.23
1162|97|2025-08-20 06:19:00|Completed|Direct|USD|3592.30
1163|90|2025-09-04 02:20:00|Pending|Partner|USD|4595.25
1164|107|2025-03-26 16:58:00|Completed|Partner|USD|13157.44
1165|186|2025-07-09 11:59:00|Shipped|Partner|USD|7953.00
1166|142|2026-07-30 21:20:00|Completed|Digital|USD|5978.50
1167|178|2025-01-19 10:12:00|Shipped|Partner|USD|2058.75
1168|60|2025-08-29 06:37:00|Pending|Partner|USD|4078.50
1169|149|2025-12-17 12:17:00|Completed|Digital|USD|17386.43
1170|14|2025-10-14 09:53:00|Pending|Partner|USD|8271.26
1171|29|2026-07-29 02:30:00|Completed|Digital|USD|6930.69
1172|86|2026-01-16 03:53:00|Completed|Direct|USD|4953.00
1173|147|2026-03-05 13:34:00|Completed|Partner|USD|13156.93
1174|35|2025-03-25 08:20:00|Pending|Direct|USD|2591.13
1175|99|2025-06-29 19:10:00|Completed|Direct|USD|2836.75
1176|75|2026-01-22 16:11:00|Pending|Direct|USD|11003.00
1177|29|2026-03-31 19:33:00|Completed|Direct|USD|5081.73
1178|188|2025-06-27 00:22:00|Pending|Partner|USD|1343.78
1179|66|2025-09-09 19:09:00|Completed|Digital|USD|2108.29
1180|193|2025-12-23 16:52:00|Pending|Partner|USD|9064.01
1181|168|2025-08-11 20:47:00|Completed|Direct|USD|2164.75
1182|70|2026-05-24 17:08:00|Completed|Digital|USD|620.11
1183|180|2025-06-10 08:05:00|Completed|Direct|USD|2456.05
1184|157|2026-03-04 00:13:00|Pending|Digital|USD|12574.13
1185|112|2026-06-05 21:33:00|Completed|Direct|USD|6479.21
1186|14|2025-04-08 21:51:00|Completed|Direct|USD|4053.00
1187|79|2025-07-23 12:46:00|Completed|Digital|USD|5206.75
1188|4|2025-02-02 22:29:00|Completed|Direct|USD|19777.88
1189|174|2026-07-08 15:19:00|Completed|Partner|USD|8360.35
1190|29|2026-06-25 21:40:00|Pending|Digital|USD|1806.19
1191|174|2026-06-27 14:01:00|Completed|Digital|USD|4520.85
1192|156|2026-07-28 17:01:00|Completed|Partner|USD|21010.98
1193|67|2025-04-22 11:03:00|Pending|Partner|USD|7194.50
1194|90|2025-07-01 20:06:00|Completed|Direct|USD|7485.10
1195|78|2026-02-10 14:29:00|Pending|Partner|USD|15974.40
1196|64|2025-09-06 02:18:00|Completed|Partner|USD|2414.00
1197|15|2026-01-16 08:33:00|Completed|Direct|USD|10672.54
1198|185|2026-08-20 17:33:00|Pending|Digital|USD|2968.65
1199|194|2026-05-08 07:50:00|Completed|Digital|USD|10856.13
1200|114|2026-01-22 05:45:00|Completed|Direct|USD|11863.24
1201|1|2025-07-23 14:07:00|Completed|Direct|USD|5997.11
1202|199|2025-12-07 03:53:00|Completed|Partner|USD|7130.58
1203|62|2025-08-13 12:00:00|Shipped|Digital|USD|742.05
1204|156|2025-10-03 18:35:00|Completed|Partner|USD|5749.49
1205|117|2025-12-27 06:02:00|Shipped|Direct|USD|4683.50
1206|87|2026-01-25 02:56:00|Shipped|Partner|USD|450.78
1207|120|2025-03-17 01:50:00|Completed|Partner|USD|13269.50
1208|3|2025-07-25 19:33:00|Pending|Partner|USD|3680.63
1209|136|2025-08-22 03:37:00|Completed|Digital|USD|3401.75
1210|161|2025-01-12 05:57:00|Pending|Direct|USD|4664.05
1211|21|2026-04-06 09:02:00|Completed|Partner|USD|1423.50
1212|180|2025-07-24 18:31:00|Shipped|Partner|USD|8750.29
1213|137|2025-09-04 18:57:00|Completed|Digital|USD|5448.50
1214|171|2026-03-18 09:13:00|Completed|Direct|USD|7205.48
1215|121|2025-12-18 06:42:00|Completed|Digital|USD|5658.00
1216|178|2026-08-03 14:35:00|Shipped|Partner|USD|10716.30
1217|14|2025-01-08 23:02:00|Completed|Direct|USD|7537.68
1218|82|2026-06-12 18:49:00|Completed|Direct|USD|14848.81
1219|10|2026-05-22 23:47:00|Shipped|Partner|USD|1186.25
1220|44|2025-07-16 06:05:00|Completed|Digital|USD|4237.89
1221|4|2026-01-18 00:06:00|Completed|Partner|USD|6379.43
1222|189|2025-03-11 11:12:00|Completed|Digital|USD|4707.03
1223|27|2026-07-08 02:03:00|Completed|Direct|USD|3571.76
1224|49|2025-01-05 06:13:00|Completed|Partner|USD|22729.10
1225|169|2025-06-11 01:56:00|Completed|Partner|USD|8359.50
1226|87|2026-07-27 19:18:00|Completed|Direct|USD|2808.75
1227|177|2025-08-16 18:32:00|Completed|Partner|USD|4433.85
1228|162|2026-05-10 15:38:00|Completed|Direct|USD|4300.20
1229|36|2025-08-12 21:46:00|Completed|Digital|USD|3178.94
1230|49|2025-12-13 01:58:00|Completed|Partner|USD|15246.88
1231|109|2025-02-13 23:05:00|Completed|Direct|USD|2168.10
1232|148|2026-08-13 07:54:00|Shipped|Partner|USD|6889.13
1233|16|2026-03-05 18:22:00|Completed|Direct|USD|12108.69
1234|69|2026-08-08 01:45:00|Completed|Partner|USD|6872.20
1235|173|2025-06-24 06:28:00|Shipped|Direct|USD|9343.33
1236|34|2026-06-02 13:33:00|Completed|Digital|USD|6165.00
1237|4|2026-05-06 18:35:00|Shipped|Digital|USD|10093.99
1238|161|2026-06-25 05:51:00|Shipped|Direct|USD|1971.00
1239|104|2026-08-06 09:44:00|Completed|Direct|USD|2668.50
1240|131|2025-10-11 19:25:00|Completed|Digital|USD|6070.35
1241|111|2025-07-25 19:04:00|Completed|Digital|USD|3157.68
1242|36|2025-04-25 02:10:00|Completed|Digital|USD|12452.44
1243|72|2025-03-24 16:11:00|Shipped|Partner|USD|6367.50
1244|113|2025-10-19 22:41:00|Completed|Partner|USD|18171.67
1245|51|2025-10-19 22:12:00|Completed|Partner|USD|8515.50
1246|183|2026-08-01 01:53:00|Shipped|Digital|USD|9571.76
1247|139|2026-07-17 08:04:00|Completed|Partner|USD|3434.93
1248|1|2025-10-14 05:16:00|Pending|Direct|USD|5208.00
1249|106|2025-12-02 13:53:00|Completed|Direct|USD|14381.73
1250|105|2026-05-02 02:43:00|Pending|Direct|USD|2719.14
1251|129|2025-03-08 02:29:00|Pending|Direct|USD|2213.40
1252|66|2025-09-29 20:13:00|Pending|Direct|USD|2162.18
1253|43|2026-04-15 05:09:00|Shipped|Direct|USD|7901.75
1254|183|2025-03-29 20:12:00|Completed|Direct|USD|16719.58
