order_line_id|order_id|product_id|quantity|unit_price|discount_pct|line_total
1327|443|1|9|93.25|10.00|755.33
1328|443|35|4|705.75|0.00|2823.00
1329|444|22|3|471.50|0.00|1414.50
1330|444|28|1|579.00|15.00|492.15
1331|445|29|10|597.25|0.00|5972.50
1332|445|5|8|165.25|5.00|1255.90
1333|446|24|7|507.00|0.00|3549.00
1334|447|22|11|471.50|0.00|5186.50
1335|447|37|7|741.25|0.00|5188.75
1336|448|24|2|507.00|15.00|861.90
1337|448|40|12|795.00|10.00|8586.00
1338|448|36|5|723.00|10.00|3253.50
1339|449|9|12|237.25|0.00|2847.00
1340|449|14|2|327.50|0.00|655.00
1341|450|11|8|273.75|5.00|2080.50
1342|450|28|3|579.00|0.00|1737.00
1343|450|20|1|435.00|5.00|413.25
1344|450|14|12|327.50|0.00|3930.00
1345|451|31|10|633.75|0.00|6337.50
1346|451|38|1|759.50|10.00|683.55
1347|451|39|12|777.75|0.00|9333.00
1348|451|38|3|759.50|0.00|2278.50
1349|452|40|4|795.00|0.00|3180.00
1350|452|28|11|579.00|10.00|5732.10
1351|452|4|2|147.00|5.00|279.30
1352|453|28|4|579.00|0.00|2316.00
1353|453|32|6|651.00|5.00|3710.70
1354|454|29|10|597.25|10.00|5375.25
1355|454|11|12|273.75|0.00|3285.00
1356|455|19|8|417.75|0.00|3342.00
1357|455|24|1|507.00|15.00|430.95
1358|455|8|7|219.00|5.00|1456.35
1359|456|38|9|759.50|0.00|6835.50
1360|457|22|3|471.50|10.00|1273.05
1361|457|5|6|165.25|0.00|991.50
1362|457|5|2|165.25|15.00|280.93
1363|458|19|6|417.75|0.00|2506.50
1364|458|38|8|759.50|10.00|5468.40
1365|458|21|5|453.25|0.00|2266.25
1366|458|26|11|543.50|5.00|5679.58
1367|459|23|1|489.75|0.00|489.75
1368|459|24|12|507.00|10.00|5475.60
1369|459|11|5|273.75|0.00|1368.75
1370|459|25|6|525.25|15.00|2678.78
1371|460|15|3|345.75|0.00|1037.25
1372|460|40|11|795.00|10.00|7870.50
1373|461|32|1|651.00|0.00|651.00
1374|461|2|3|111.50|0.00|334.50
1375|462|15|7|345.75|0.00|2420.25
1376|463|18|9|399.50|0.00|3595.50
1377|464|12|6|291.00|0.00|1746.00
1378|464|27|4|561.75|15.00|1909.95
1379|464|23|7|489.75|0.00|3428.25
1380|464|34|4|687.50|0.00|2750.00
1381|465|36|2|723.00|0.00|1446.00
1382|465|1|7|93.25|0.00|652.75
1383|465|37|6|741.25|15.00|3780.38
1384|465|15|11|345.75|15.00|3232.76
1385|466|14|5|327.50|0.00|1637.50
1386|466|9|6|237.25|5.00|1352.33
1387|467|2|3|111.50|5.00|317.78
1388|467|18|6|399.50|15.00|2037.45
1389|467|34|6|687.50|10.00|3712.50
1390|467|34|4|687.50|5.00|2612.50
1391|467|15|4|345.75|0.00|1383.00
1392|468|9|11|237.25|0.00|2609.75
1393|468|25|8|525.25|15.00|3571.70
1394|468|12|8|291.00|0.00|2328.00
1395|468|11|5|273.75|0.00|1368.75
1396|469|40|5|795.00|0.00|3975.00
1397|470|2|12|111.50|10.00|1204.20
1398|470|29|6|597.25|15.00|3045.98
1399|471|26|6|543.50|10.00|2934.90
1400|471|28|11|579.00|10.00|5732.10
1401|471|27|2|561.75|10.00|1011.15
1402|471|14|7|327.50|0.00|2292.50
1403|471|40|6|795.00|0.00|4770.00
1404|472|20|2|435.00|15.00|739.50
1405|473|18|5|399.50|5.00|1897.63
1406|474|13|2|309.25|0.00|618.50
1407|474|5|9|165.25|0.00|1487.25
1408|474|24|11|507.00|0.00|5577.00
1409|474|10|2|255.50|0.00|511.00
1410|475|12|1|291.00|15.00|247.35
1411|476|39|3|777.75|0.00|2333.25
1412|477|15|5|345.75|10.00|1555.88
1413|477|24|11|507.00|5.00|5298.15
1414|478|11|9|273.75|15.00|2094.19
1415|478|18|1|399.50|5.00|379.53
1416|478|7|10|201.75|15.00|1714.88
1417|478|8|3|219.00|0.00|657.00
1418|478|9|1|237.25|10.00|213.53
1419|479|12|12|291.00|10.00|3142.80
1420|479|39|8|777.75|0.00|6222.00
1421|479|19|1|417.75|0.00|417.75
1422|479|24|9|507.00|10.00|4106.70
1423|480|16|2|363.00|0.00|726.00
1424|481|36|4|723.00|15.00|2458.20
1425|481|17|12|381.25|0.00|4575.00
1426|481|1|3|93.25|0.00|279.75
1427|481|5|4|165.25|0.00|661.00
1428|482|39|11|777.75|0.00|8555.25
1429|482|34|9|687.50|10.00|5568.75
1430|482|19|2|417.75|0.00|835.50
1431|482|20|3|435.00|5.00|1239.75
1432|483|10|11|255.50|0.00|2810.50
1433|483|36|8|723.00|0.00|5784.00
1434|484|24|6|507.00|0.00|3042.00
1435|484|15|1|345.75|10.00|311.18
1436|484|17|3|381.25|15.00|972.19
1437|484|1|4|93.25|15.00|317.05
1438|485|25|11|525.25|5.00|5488.86
1439|485|3|12|129.75|10.00|1401.30
1440|486|35|5|705.75|0.00|3528.75
1441|487|27|11|561.75|5.00|5870.29
1442|487|22|7|471.50|10.00|2970.45
1443|487|36|11|723.00|0.00|7953.00
1444|488|26|7|543.50|0.00|3804.50
1445|488|32|5|651.00|0.00|3255.00
1446|488|39|2|777.75|0.00|1555.50
1447|488|20|3|435.00|0.00|1305.00
1448|489|23|5|489.75|5.00|2326.31
1449|489|22|9|471.50|0.00|4243.50
1450|490|38|9|759.50|0.00|6835.50
1451|490|29|6|597.25|0.00|3583.50
1452|490|30|7|615.50|0.00|4308.50
1453|491|39|10|777.75|0.00|7777.50
1454|492|39|7|777.75|5.00|5172.04
1455|493|23|11|489.75|0.00|5387.25
1456|493|28|8|579.00|5.00|4400.40
1457|493|7|1|201.75|0.00|201.75
1458|493|12|4|291.00|10.00|1047.60
1459|494|12|12|291.00|15.00|2968.20
1460|494|6|7|183.50|0.00|1284.50
1461|494|16|6|363.00|0.00|2178.00
1462|495|9|2|237.25|10.00|427.05
1463|495|34|6|687.50|15.00|3506.25
1464|495|23|10|489.75|0.00|4897.50
1465|495|5|10|165.25|0.00|1652.50
1466|496|14|3|327.50|0.00|982.50
1467|496|40|1|795.00|0.00|795.00
1468|496|16|3|363.00|5.00|1034.55
1469|496|6|3|183.50|10.00|495.45
1470|497|30|11|615.50|10.00|6093.45
1471|497|15|5|345.75|5.00|1642.31
1472|498|9|10|237.25|10.00|2135.25
1473|498|16|11|363.00|0.00|3993.00
1474|498|35|4|705.75|0.00|2823.00
1475|499|29|1|597.25|10.00|537.53
1476|499|31|12|633.75|5.00|7224.75
1477|499|36|3|723.00|5.00|2060.55
1478|500|16|7|363.00|15.00|2159.85
1479|500|1|8|93.25|0.00|746.00
1480|500|13|10|309.25|0.00|3092.50
1481|500|30|7|615.50|15.00|3662.23
1482|500|6|3|183.50|0.00|550.50
1483|501|29|3|597.25|0.00|1791.75
1484|501|25|3|525.25|0.00|1575.75
1485|501|4|9|147.00|15.00|1124.55
1486|501|22|12|471.50|10.00|5092.20
1487|501|6|11|183.50|0.00|2018.50
1488|502|14|10|327.50|5.00|3111.25
1489|502|9|1|237.25|10.00|213.53
1490|503|35|3|705.75|5.00|2011.39
1491|503|4|12|147.00|0.00|1764.00
1492|503|33|9|669.25|15.00|5119.76
1493|503|31|5|633.75|15.00|2693.44
1494|503|40|3|795.00|0.00|2385.00
1495|504|13|12|309.25|10.00|3339.90
1496|504|11|3|273.75|5.00|780.19
1497|504|15|11|345.75|0.00|3803.25
1498|505|1|8|93.25|15.00|634.10
1499|505|14|5|327.50|0.00|1637.50
1500|505|15|4|345.75|0.00|1383.00
1501|506|21|9|453.25|15.00|3467.36
1502|506|35|10|705.75|0.00|7057.50
1503|506|35|6|705.75|10.00|3811.05
1504|506|29|5|597.25|0.00|2986.25
1505|507|8|2|219.00|5.00|416.10
1506|507|40|6|795.00|5.00|4531.50
1507|507|32|4|651.00|10.00|2343.60
1508|508|35|10|705.75|10.00|6351.75
1509|509|8|12|219.00|10.00|2365.20
1510|509|8|2|219.00|5.00|416.10
1511|510|35|2|705.75|10.00|1270.35
1512|510|17|1|381.25|5.00|362.19
1513|510|3|8|129.75|10.00|934.20
1514|510|13|10|309.25|15.00|2628.63
1515|510|21|8|453.25|0.00|3626.00
1516|511|19|1|417.75|0.00|417.75
1517|512|30|5|615.50|5.00|2923.63
1518|512|5|6|165.25|5.00|941.93
1519|512|30|10|615.50|5.00|5847.25
1520|512|40|10|795.00|0.00|7950.00
1521|513|18|9|399.50|0.00|3595.50
1522|513|35|6|705.75|0.00|4234.50
1523|514|24|2|507.00|5.00|963.30
1524|515|7|12|201.75|0.00|2421.00
1525|515|1|2|93.25|0.00|186.50
1526|515|23|11|489.75|0.00|5387.25
1527|515|22|2|471.50|0.00|943.00
1528|516|20|1|435.00|15.00|369.75
1529|516|20|12|435.00|0.00|5220.00
1530|517|20|3|435.00|0.00|1305.00
1531|518|13|6|309.25|0.00|1855.50
1532|519|24|2|507.00|5.00|963.30
1533|520|13|5|309.25|10.00|1391.63
1534|520|8|6|219.00|5.00|1248.30
1535|521|29|7|597.25|0.00|4180.75
1536|521|13|8|309.25|0.00|2474.00
1537|521|3|1|129.75|10.00|116.78
1538|521|9|4|237.25|0.00|949.00
1539|522|19|7|417.75|0.00|2924.25
1540|522|9|8|237.25|5.00|1803.10
1541|523|12|6|291.00|5.00|1658.70
1542|523|34|7|687.50|0.00|4812.50
1543|524|26|11|543.50|15.00|5081.73
1544|525|24|4|507.00|5.00|1926.60
1545|525|30|6|615.50|15.00|3139.05
1546|525|10|11|255.50|10.00|2529.45
1547|526|9|10|237.25|5.00|2253.88
1548|527|8|1|219.00|5.00|208.05
1549|527|28|7|579.00|10.00|3647.70
1550|527|28|12|579.00|5.00|6600.60
1551|527|35|7|705.75|10.00|4446.23
1552|527|26|5|543.50|15.00|2309.88
1553|528|40|6|795.00|5.00|4531.50
1554|528|32|8|651.00|0.00|5208.00
1555|528|14|7|327.50|0.00|2292.50
1556|528|1|8|93.25|0.00|746.00
1557|529|31|8|633.75|0.00|5070.00
1558|529|35|12|705.75|0.00|8469.00
1559|529|3|1|129.75|15.00|110.29
1560|530|35|6|705.75|0.00|4234.50
1561|530|24|9|507.00|5.00|4334.85
1562|531|16|11|363.00|0.00|3993.00
1563|531|27|2|561.75|5.00|1067.33
1564|531|26|8|543.50|15.00|3695.80
1565|531|25|6|525.25|0.00|3151.50
1566|532|32|9|651.00|0.00|5859.00
1567|533|33|8|669.25|10.00|4818.60
1568|533|6|5|183.50|0.00|917.50
1569|533|11|10|273.75|0.00|2737.50
1570|533|17|2|381.25|5.00|724.38
1571|533|14|4|327.50|5.00|1244.50
1572|534|6|9|183.50|5.00|1568.93
1573|534|13|1|309.25|0.00|309.25
1574|534|19|11|417.75|0.00|4595.25
1575|534|39|10|777.75|5.00|7388.63
1576|534|38|10|759.50|10.00|6835.50
1577|535|13|6|309.25|15.00|1577.18
1578|535|27|2|561.75|10.00|1011.15
1579|536|15|4|345.75|15.00|1175.55
1580|536|22|5|471.50|0.00|2357.50
1581|536|8|8|219.00|0.00|1752.00
1582|536|36|7|723.00|5.00|4807.95
1583|537|20|6|435.00|15.00|2218.50
1584|537|18|2|399.50|15.00|679.15
1585|538|7|9|201.75|15.00|1543.39
1586|538|33|5|669.25|15.00|2844.31
1587|538|33|1|669.25|0.00|669.25
1588|538|5|2|165.25|0.00|330.50
1589|538|30|5|615.50|5.00|2923.63
1590|539|18|7|399.50|10.00|2516.85
1591|539|17|12|381.25|15.00|3888.75
1592|539|19|2|417.75|0.00|835.50
1593|539|13|10|309.25|15.00|2628.63
1594|539|9|6|237.25|5.00|1352.33
1595|540|8|9|219.00|0.00|1971.00
1596|540|31|11|633.75|0.00|6971.25
1597|540|8|1|219.00|0.00|219.00
1598|541|33|10|669.25|10.00|6023.25
1599|541|11|8|273.75|0.00|2190.00
1600|542|28|4|579.00|0.00|2316.00
1601|542|15|1|345.75|0.00|345.75
1602|542|10|10|255.50|10.00|2299.50
1603|542|3|5|129.75|0.00|648.75
1604|542|29|5|597.25|0.00|2986.25
1605|543|24|3|507.00|15.00|1292.85
1606|543|5|6|165.25|0.00|991.50
1607|544|1|11|93.25|0.00|1025.75
1608|544|23|4|489.75|0.00|1959.00
1609|545|29|2|597.25|0.00|1194.50
1610|545|12|1|291.00|0.00|291.00
1611|545|36|10|723.00|10.00|6507.00
1612|545|5|11|165.25|5.00|1726.86
1613|545|3|5|129.75|0.00|648.75
1614|546|1|7|93.25|0.00|652.75
1615|546|18|2|399.50|15.00|679.15
1616|547|13|12|309.25|0.00|3711.00
1617|547|15|3|345.75|0.00|1037.25
1618|547|39|4|777.75|0.00|3111.00
1619|548|18|2|399.50|10.00|719.10
1620|548|6|6|183.50|0.00|1101.00
1621|548|14|2|327.50|5.00|622.25
1622|548|10|2|255.50|10.00|459.90
1623|548|25|6|525.25|0.00|3151.50
1624|549|36|2|723.00|5.00|1373.70
1625|549|21|5|453.25|5.00|2152.94
1626|549|1|12|93.25|5.00|1063.05
1627|549|18|12|399.50|5.00|4554.30
1628|550|11|7|273.75|10.00|1724.63
1629|550|17|1|381.25|0.00|381.25
1630|550|37|4|741.25|0.00|2965.00
1631|550|23|5|489.75|5.00|2326.31
1632|551|10|8|255.50|0.00|2044.00
1633|552|13|2|309.25|0.00|618.50
1634|552|40|9|795.00|0.00|7155.00
1635|552|38|4|759.50|5.00|2886.10
1636|552|13|7|309.25|0.00|2164.75
1637|553|14|6|327.50|10.00|1768.50
1638|553|36|3|723.00|0.00|2169.00
1639|553|19|12|417.75|0.00|5013.00
1640|554|33|11|669.25|0.00|7361.75
1641|554|1|6|93.25|15.00|475.58
1642|554|24|5|507.00|15.00|2154.75
1643|554|30|12|615.50|0.00|7386.00
1644|554|35|3|705.75|10.00|1905.53
1645|555|29|4|597.25|0.00|2389.00
1646|556|28|1|579.00|15.00|492.15
1647|556|19|11|417.75|10.00|4135.73
1648|556|30|7|615.50|0.00|4308.50
1649|556|21|11|453.25|5.00|4736.46
1650|556|39|12|777.75|10.00|8399.70
1651|557|33|4|669.25|10.00|2409.30
1652|557|1|8|93.25|10.00|671.40
1653|557|1|10|93.25|10.00|839.25
1654|557|19|7|417.75|0.00|2924.25
1655|557|14|8|327.50|0.00|2620.00
1656|558|14|12|327.50|5.00|3733.50
1657|558|2|9|111.50|0.00|1003.50
1658|559|5|1|165.25|15.00|140.46
1659|560|31|1|633.75|0.00|633.75
1660|560|2|11|111.50|0.00|1226.50
1661|560|23|11|489.75|15.00|4579.16
1662|560|36|4|723.00|15.00|2458.20
1663|561|14|11|327.50|15.00|3062.13
1664|561|33|6|669.25|5.00|3814.73
1665|561|40|5|795.00|0.00|3975.00
1666|562|23|11|489.75|10.00|4848.53
1667|562|34|7|687.50|10.00|4331.25
1668|562|10|8|255.50|5.00|1941.80
1669|562|35|12|705.75|5.00|8045.55
1670|563|38|3|759.50|0.00|2278.50
1671|563|12|6|291.00|0.00|1746.00
1672|563|8|10|219.00|0.00|2190.00
1673|563|5|5|165.25|0.00|826.25
1674|564|35|9|705.75|0.00|6351.75
1675|565|7|12|201.75|15.00|2057.85
1676|565|18|12|399.50|5.00|4554.30
1677|565|34|11|687.50|15.00|6428.13
1678|565|38|12|759.50|15.00|7746.90
1679|565|14|5|327.50|0.00|1637.50
1680|566|25|6|525.25|15.00|2678.78
1681|566|7|3|201.75|5.00|574.99
1682|566|36|7|723.00|10.00|4554.90
1683|567|19|10|417.75|0.00|4177.50
1684|567|6|4|183.50|10.00|660.60
1685|567|1|10|93.25|0.00|932.50
1686|568|10|3|255.50|0.00|766.50
1687|569|37|6|741.25|5.00|4225.13
1688|569|29|12|597.25|0.00|7167.00
1689|570|14|1|327.50|10.00|294.75
1690|571|20|5|435.00|0.00|2175.00
1691|572|17|10|381.25|10.00|3431.25
1692|572|24|9|507.00|5.00|4334.85
1693|572|25|4|525.25|15.00|1785.85
1694|572|26|3|543.50|15.00|1385.93
1695|572|19|5|417.75|15.00|1775.44
1696|573|6|8|183.50|0.00|1468.00
1697|573|6|4|183.50|0.00|734.00
1698|573|4|8|147.00|5.00|1117.20
1699|573|15|6|345.75|5.00|1970.78
1700|574|29|3|597.25|0.00|1791.75
1701|574|7|7|201.75|0.00|1412.25
1702|574|39|9|777.75|0.00|6999.75
1703|574|15|10|345.75|0.00|3457.50
1704|574|16|11|363.00|0.00|3993.00
1705|575|40|8|795.00|0.00|6360.00
1706|575|12|2|291.00|15.00|494.70
1707|575|34|5|687.50|10.00|3093.75
1708|575|2|1|111.50|0.00|111.50
1709|576|5|12|165.25|0.00|1983.00
1710|576|32|5|651.00|0.00|3255.00
1711|577|9|5|237.25|15.00|1008.31
1712|577|40|11|795.00|0.00|8745.00
1713|577|11|4|273.75|15.00|930.75
1714|577|24|3|507.00|10.00|1368.90
1715|577|11|10|273.75|5.00|2600.63
1716|578|18|4|399.50|5.00|1518.10
1717|579|3|1|129.75|15.00|110.29
1718|579|11|9|273.75|15.00|2094.19
1719|579|15|6|345.75|10.00|1867.05
1720|579|8|12|219.00|0.00|2628.00
1721|579|29|3|597.25|0.00|1791.75
1722|580|40|2|795.00|0.00|1590.00
1723|580|7|10|201.75|10.00|1815.75
1724|581|27|3|561.75|5.00|1600.99
1725|581|37|2|741.25|0.00|1482.50
1726|581|3|4|129.75|10.00|467.10
1727|581|27|1|561.75|0.00|561.75
1728|581|25|3|525.25|10.00|1418.18
1729|582|40|9|795.00|0.00|7155.00
1730|583|10|1|255.50|10.00|229.95
1731|584|11|8|273.75|0.00|2190.00
1732|584|40|11|795.00|0.00|8745.00
1733|585|30|5|615.50|15.00|2615.88
1734|585|9|9|237.25|0.00|2135.25
1735|586|36|1|723.00|0.00|723.00
1736|587|17|5|381.25|0.00|1906.25
1737|588|19|9|417.75|0.00|3759.75
1738|589|9|10|237.25|5.00|2253.88
1739|590|25|2|525.25|15.00|892.93
1740|590|40|6|795.00|0.00|4770.00
1741|590|28|4|579.00|15.00|1968.60
1742|590|29|2|597.25|0.00|1194.50
1743|590|5|5|165.25|0.00|826.25
1744|591|11|8|273.75|15.00|1861.50
1745|591|34|2|687.50|0.00|1375.00
1746|591|32|12|651.00|10.00|7030.80
1747|592|35|1|705.75|10.00|635.18
1748|592|26|3|543.50|15.00|1385.93
1749|592|7|11|201.75|15.00|1886.36
1750|593|40|2|795.00|10.00|1431.00
1751|593|5|10|165.25|0.00|1652.50
1752|593|21|10|453.25|10.00|4079.25
1753|593|3|3|129.75|0.00|389.25
1754|594|26|9|543.50|15.00|4157.78
1755|595|33|9|669.25|15.00|5119.76
1756|595|8|11|219.00|15.00|2047.65
1757|595|40|7|795.00|0.00|5565.00
1758|595|2|9|111.50|0.00|1003.50
1759|595|13|1|309.25|15.00|262.86
1760|596|15|8|345.75|10.00|2489.40
1761|596|6|8|183.50|0.00|1468.00
1762|596|31|11|633.75|0.00|6971.25
1763|596|1|10|93.25|0.00|932.50
1764|597|26|5|543.50|0.00|2717.50
1765|597|1|3|93.25|15.00|237.79
1766|597|23|7|489.75|15.00|2914.01
1767|598|9|2|237.25|0.00|474.50
1768|599|30|3|615.50|15.00|1569.53
1769|599|38|10|759.50|0.00|7595.00
1770|599|1|5|93.25|10.00|419.63
1771|599|5|1|165.25|0.00|165.25
1772|599|21|11|453.25|15.00|4237.89
1773|600|7|1|201.75|10.00|181.58
1774|601|20|9|435.00|15.00|3327.75
1775|601|17|7|381.25|10.00|2401.88
1776|602|1|12|93.25|10.00|1007.10
1777|602|9|1|237.25|0.00|237.25
1778|603|27|7|561.75|0.00|3932.25
1779|604|28|8|579.00|0.00|4632.00
1780|604|13|4|309.25|5.00|1175.15
1781|604|12|9|291.00|0.00|2619.00
1782|604|3|11|129.75|15.00|1213.16
1783|605|35|7|705.75|0.00|4940.25
1784|605|3|5|129.75|15.00|551.44
1785|605|29|3|597.25|0.00|1791.75
1786|605|35|10|705.75|0.00|7057.50
1787|605|35|11|705.75|0.00|7763.25
1788|606|24|11|507.00|0.00|5577.00
1789|606|24|9|507.00|15.00|3878.55
1790|607|22|8|471.50|5.00|3583.40
1791|607|20|9|435.00|15.00|3327.75
1792|607|25|10|525.25|10.00|4727.25
1793|607|30|5|615.50|10.00|2769.75
1794|608|35|5|705.75|5.00|3352.31
1795|608|25|4|525.25|0.00|2101.00
1796|608|14|7|327.50|0.00|2292.50
1797|609|35|11|705.75|0.00|7763.25
1798|609|8|5|219.00|0.00|1095.00
1799|610|26|3|543.50|0.00|1630.50
1800|610|40|4|795.00|15.00|2703.00
1801|610|26|2|543.50|0.00|1087.00
1802|611|6|12|183.50|10.00|1981.80
1803|611|39|2|777.75|0.00|1555.50
1804|611|35|5|705.75|0.00|3528.75
1805|611|36|4|723.00|15.00|2458.20
1806|611|34|2|687.50|10.00|1237.50
1807|612|29|10|597.25|10.00|5375.25
1808|612|33|11|669.25|10.00|6625.58
1809|612|7|9|201.75|0.00|1815.75
1810|612|38|12|759.50|0.00|9114.00
1811|612|25|9|525.25|15.00|4018.16
1812|613|35|11|705.75|0.00|7763.25
1813|614|23|2|489.75|15.00|832.58
1814|615|1|5|93.25|0.00|466.25
1815|615|39|3|777.75|0.00|2333.25
1816|616|5|8|165.25|15.00|1123.70
1817|616|38|4|759.50|0.00|3038.00
1818|616|6|8|183.50|0.00|1468.00
1819|616|5|11|165.25|0.00|1817.75
1820|616|4|9|147.00|0.00|1323.00
1821|617|34|10|687.50|0.00|6875.00
1822|617|36|3|723.00|0.00|2169.00
1823|617|25|4|525.25|10.00|1890.90
1824|618|29|8|597.25|0.00|4778.00
1825|618|40|11|795.00|15.00|7433.25
1826|618|32|5|651.00|15.00|2766.75
1827|619|12|12|291.00|15.00|2968.20
1828|620|4|7|147.00|0.00|1029.00
1829|620|37|8|741.25|0.00|5930.00
1830|620|30|2|615.50|0.00|1231.00
1831|620|9|1|237.25|10.00|213.53
1832|620|1|6|93.25|5.00|531.53
1833|621|20|6|435.00|0.00|2610.00
1834|622|22|2|471.50|0.00|943.00
1835|622|7|7|201.75|0.00|1412.25
1836|622|34|8|687.50|15.00|4675.00
1837|622|22|11|471.50|10.00|4667.85
1838|623|32|7|651.00|0.00|4557.00
1839|624|13|6|309.25|0.00|1855.50
1840|625|1|7|93.25|0.00|652.75
1841|625|15|6|345.75|0.00|2074.50
1842|626|6|7|183.50|15.00|1091.83
1843|627|6|3|183.50|10.00|495.45
1844|627|20|12|435.00|0.00|5220.00
1845|627|29|10|597.25|15.00|5076.63
1846|628|32|5|651.00|0.00|3255.00
1847|628|15|1|345.75|5.00|328.46
1848|629|35|12|705.75|0.00|8469.00
1849|629|3|8|129.75|0.00|1038.00
1850|630|38|1|759.50|15.00|645.58
1851|630|4|12|147.00|0.00|1764.00
1852|631|3|12|129.75|10.00|1401.30
1853|632|15|4|345.75|15.00|1175.55
1854|632|16|7|363.00|0.00|2541.00
1855|633|37|11|741.25|0.00|8153.75
1856|633|2|12|111.50|5.00|1271.10
1857|633|24|5|507.00|0.00|2535.00
1858|633|6|2|183.50|0.00|367.00
1859|633|31|7|633.75|10.00|3992.63
1860|634|19|9|417.75|0.00|3759.75
1861|634|2|9|111.50|0.00|1003.50
1862|634|13|5|309.25|5.00|1468.94
1863|634|5|10|165.25|0.00|1652.50
1864|634|18|9|399.50|0.00|3595.50
1865|635|38|7|759.50|0.00|5316.50
1866|636|24|2|507.00|5.00|963.30
1867|636|20|12|435.00|15.00|4437.00
1868|636|15|7|345.75|5.00|2299.24
1869|636|23|7|489.75|0.00|3428.25
1870|636|6|2|183.50|0.00|367.00
1871|637|40|10|795.00|10.00|7155.00
1872|638|23|2|489.75|0.00|979.50
1873|638|7|2|201.75|0.00|403.50
1874|638|36|8|723.00|0.00|5784.00
1875|639|21|1|453.25|0.00|453.25
1876|639|7|5|201.75|0.00|1008.75
1877|639|40|9|795.00|15.00|6081.75
1878|639|38|9|759.50|0.00|6835.50
1879|640|38|12|759.50|15.00|7746.90
1880|640|1|5|93.25|0.00|466.25
1881|641|9|11|237.25|0.00|2609.75
1882|641|14|3|327.50|15.00|835.13
1883|641|13|1|309.25|15.00|262.86
1884|642|31|11|633.75|0.00|6971.25
1885|642|30|6|615.50|15.00|3139.05
1886|643|40|5|795.00|0.00|3975.00
1887|643|9|12|237.25|15.00|2419.95
1888|644|13|2|309.25|0.00|618.50
1889|644|22|7|471.50|0.00|3300.50
1890|644|32|3|651.00|0.00|1953.00
1891|644|36|7|723.00|5.00|4807.95
1892|645|13|2|309.25|0.00|618.50
1893|645|24|2|507.00|15.00|861.90
1894|645|23|9|489.75|0.00|4407.75
1895|646|8|10|219.00|5.00|2080.50
1896|646|32|1|651.00|15.00|553.35
1897|646|13|3|309.25|15.00|788.59
1898|646|18|1|399.50|15.00|339.58
1899|647|35|2|705.75|0.00|1411.50
1900|647|13|11|309.25|5.00|3231.66
1901|647|23|2|489.75|0.00|979.50
1902|647|37|4|741.25|5.00|2816.75
1903|648|15|4|345.75|15.00|1175.55
1904|648|26|1|543.50|0.00|543.50
1905|648|35|2|705.75|0.00|1411.50
1906|649|7|9|201.75|10.00|1634.18
1907|650|33|1|669.25|10.00|602.33
1908|650|23|5|489.75|15.00|2081.44
1909|650|17|10|381.25|5.00|3621.88
1910|650|26|2|543.50|15.00|923.95
1911|650|37|3|741.25|0.00|2223.75
1912|651|3|5|129.75|0.00|648.75
1913|651|3|1|129.75|0.00|129.75
1914|651|24|12|507.00|0.00|6084.00
1915|652|12|6|291.00|10.00|1571.40
1916|652|30|6|615.50|0.00|3693.00
1917|653|27|4|561.75|0.00|2247.00
1918|653|10|12|255.50|5.00|2912.70
1919|653|30|9|615.50|0.00|5539.50
1920|653|33|9|669.25|10.00|5420.93
1921|653|40|11|795.00|0.00|8745.00
1922|654|37|8|741.25|15.00|5040.50
1923|655|36|8|723.00|15.00|4916.40
1924|655|19|4|417.75|0.00|1671.00
1925|655|2|4|111.50|10.00|401.40
1926|655|6|2|183.50|15.00|311.95
1927|656|5|12|165.25|15.00|1685.55
1928|656|30|10|615.50|0.00|6155.00
1929|656|3|1|129.75|15.00|110.29
1930|657|1|5|93.25|0.00|466.25
1931|657|15|2|345.75|5.00|656.93
1932|658|19|11|417.75|5.00|4365.49
1933|658|14|6|327.50|0.00|1965.00
1934|658|22|10|471.50|5.00|4479.25
1935|659|11|1|273.75|15.00|232.69
1936|659|21|9|453.25|0.00|4079.25
1937|659|30|5|615.50|15.00|2615.88
1938|659|17|1|381.25|0.00|381.25
1939|659|1|12|93.25|15.00|951.15
1940|660|17|9|381.25|5.00|3259.69
1941|660|14|4|327.50|0.00|1310.00
1942|660|32|8|651.00|0.00|5208.00
1943|660|7|5|201.75|10.00|907.88
1944|661|40|10|795.00|10.00|7155.00
1945|661|16|1|363.00|5.00|344.85
1946|661|4|8|147.00|5.00|1117.20
1947|661|32|8|651.00|5.00|4947.60
1948|661|39|5|777.75|0.00|3888.75
1949|662|38|1|759.50|5.00|721.53
1950|662|9|7|237.25|0.00|1660.75
1951|663|32|2|651.00|0.00|1302.00
1952|663|18|8|399.50|5.00|3036.20
1953|663|25|8|525.25|0.00|4202.00
1954|664|40|7|795.00|0.00|5565.00
1955|665|20|12|435.00|0.00|5220.00
1956|666|14|2|327.50|0.00|655.00
1957|666|38|3|759.50|0.00|2278.50
1958|666|40|10|795.00|0.00|7950.00
1959|666|5|5|165.25|0.00|826.25
1960|666|30|1|615.50|0.00|615.50
1961|667|34|11|687.50|5.00|7184.38
1962|667|34|1|687.50|15.00|584.38
1963|667|40|6|795.00|10.00|4293.00
1964|667|11|4|273.75|0.00|1095.00
1965|668|21|1|453.25|0.00|453.25
1966|668|26|10|543.50|0.00|5435.00
1967|668|26|6|543.50|5.00|3097.95
1968|668|9|12|237.25|10.00|2562.30
